"PolyID","imd_rank","imd_national_decile","nation"
"E01022468",24538,8,"England"
"E01022469",27615,9,"England"
"E01022470",33431,10,"England"
"E01022471",32335,10,"England"
"E01022472",24284,8,"England"
"E01022473",27948,9,"England"
"E01022474",10388,4,"England"
"E01022475",27931,9,"England"
"E01022476",31244,10,"England"
"E01022477",24077,8,"England"
"E01022478",11553,4,"England"
"E01022479",11011,4,"England"
"E01022480",15851,5,"England"
"E01022481",23280,7,"England"
"E01022482",11807,4,"England"
"E01022484",6908,3,"England"
"E01022485",7040,3,"England"
"E01022486",16922,6,"England"
"E01022487",6669,2,"England"
"E01022488",11546,4,"England"
"E01022489",23756,8,"England"
"E01022490",25925,8,"England"
"E01022491",17439,6,"England"
"E01022492",24973,8,"England"
"E01022493",24910,8,"England"
"E01022494",27732,9,"England"
"E01022495",31601,10,"England"
"E01022497",31122,10,"England"
"E01022498",31646,10,"England"
"E01022499",29899,9,"England"
"E01022500",22923,7,"England"
"E01022502",22447,7,"England"
"E01022503",19951,6,"England"
"E01022504",32590,10,"England"
"E01022505",30874,10,"England"
"E01022506",23323,7,"England"
"E01022507",17357,6,"England"
"E01022509",32946,10,"England"
"E01022510",32957,10,"England"
"E01022511",33577,10,"England"
"E01022512",33362,10,"England"
"E01022513",21234,7,"England"
"E01022514",19730,6,"England"
"E01022515",30296,9,"England"
"E01022516",32637,10,"England"
"E01022517",32507,10,"England"
"E01022518",32876,10,"England"
"E01022519",32495,10,"England"
"E01022520",14954,5,"England"
"E01022521",29924,9,"England"
"E01022522",24271,8,"England"
"E01022523",10363,4,"England"
"E01022524",9094,3,"England"
"E01022525",26424,8,"England"
"E01022527",12018,4,"England"
"E01022528",32447,10,"England"
"E01022529",21936,7,"England"
"E01022530",31948,10,"England"
"E01022531",26390,8,"England"
"E01022532",23688,8,"England"
"E01022533",24141,8,"England"
"E01022534",28474,9,"England"
"E01022535",27114,9,"England"
"E01022536",24147,8,"England"
"E01022537",32711,10,"England"
"E01022539",13112,4,"England"
"E01022540",13238,4,"England"
"E01022542",12998,4,"England"
"E01022543",14068,5,"England"
"E01022547",28719,9,"England"
"E01022548",14264,5,"England"
"E01022549",7803,3,"England"
"E01022550",6286,2,"England"
"E01022551",14920,5,"England"
"E01022552",10839,4,"England"
"E01022553",29600,9,"England"
"E01022554",29141,9,"England"
"E01022555",24503,8,"England"
"E01022556",11590,4,"England"
"E01022557",26860,8,"England"
"E01022558",23603,7,"England"
"E01022559",29215,9,"England"
"E01022560",26580,8,"England"
"E01022561",18184,6,"England"
"E01022562",24154,8,"England"
"E01022563",30570,10,"England"
"E01022564",26922,8,"England"
"E01022565",25575,8,"England"
"E01022566",24476,8,"England"
"E01022567",10582,4,"England"
"E01022568",10479,4,"England"
"E01022569",25200,8,"England"
"E01022570",29895,9,"England"
"E01022571",32985,10,"England"
"E01022572",31562,10,"England"
"E01022573",31376,10,"England"
"E01022574",20803,7,"England"
"E01022575",7277,3,"England"
"E01022576",11097,4,"England"
"E01022577",28871,9,"England"
"E01022579",15380,5,"England"
"E01022580",30678,10,"England"
"E01022581",25725,8,"England"
"E01022582",26570,8,"England"
"E01022583",28873,9,"England"
"E01022584",18218,6,"England"
"E01022585",31139,10,"England"
"E01022586",28258,9,"England"
"E01022587",27236,9,"England"
"E01022588",28320,9,"England"
"E01022589",24585,8,"England"
"E01022590",31153,10,"England"
"E01022591",25710,8,"England"
"E01022592",17696,6,"England"
"E01022593",31679,10,"England"
"E01022594",27243,9,"England"
"E01022595",30080,9,"England"
"E01022596",30278,9,"England"
"E01022597",21713,7,"England"
"E01022599",27198,9,"England"
"E01022600",30744,10,"England"
"E01022601",26360,8,"England"
"E01022602",29509,9,"England"
"E01022603",10969,4,"England"
"E01022604",24439,8,"England"
"E01022605",31619,10,"England"
"E01022606",31065,10,"England"
"E01022607",25503,8,"England"
"E01022608",32780,10,"England"
"E01022610",28339,9,"England"
"E01022611",29521,9,"England"
"E01022613",28527,9,"England"
"E01022614",16489,5,"England"
"E01022615",24459,8,"England"
"E01022616",12862,4,"England"
"E01022617",26674,8,"England"
"E01022618",29272,9,"England"
"E01022619",32880,10,"England"
"E01022620",25521,8,"England"
"E01022621",11321,4,"England"
"E01022622",27378,9,"England"
"E01022623",26678,8,"England"
"E01022624",33657,10,"England"
"E01022625",31574,10,"England"
"E01022627",21987,7,"England"
"E01022628",23457,7,"England"
"E01022629",29721,9,"England"
"E01022630",21153,7,"England"
"E01022631",20758,7,"England"
"E01022632",29335,9,"England"
"E01022633",27034,9,"England"
"E01022634",17557,6,"England"
"E01022635",10154,4,"England"
"E01022636",23262,7,"England"
"E01022639",19680,6,"England"
"E01022640",21018,7,"England"
"E01022641",22039,7,"England"
"E01022642",27802,9,"England"
"E01022643",25402,8,"England"
"E01022644",29056,9,"England"
"E01022645",32090,10,"England"
"E01022646",27171,9,"England"
"E01022647",30953,10,"England"
"E01022648",21088,7,"England"
"E01022649",8147,3,"England"
"E01022650",21664,7,"England"
"E01022651",29097,9,"England"
"E01022652",20860,7,"England"
"E01022654",27768,9,"England"
"E01022655",4309,2,"England"
"E01022656",20225,6,"England"
"E01022657",19407,6,"England"
"E01022658",29962,9,"England"
"E01022659",29008,9,"England"
"E01022660",27664,9,"England"
"E01022661",32865,10,"England"
"E01022662",32628,10,"England"
"E01022663",33421,10,"England"
"E01022664",33522,10,"England"
"E01022665",26275,8,"England"
"E01022666",14604,5,"England"
"E01022667",22808,7,"England"
"E01022669",18400,6,"England"
"E01022670",7333,3,"England"
"E01022671",12033,4,"England"
"E01022672",19404,6,"England"
"E01022673",18446,6,"England"
"E01022674",24046,8,"England"
"E01022675",32429,10,"England"
"E01022676",29001,9,"England"
"E01022678",16865,5,"England"
"E01022679",17744,6,"England"
"E01022680",7979,3,"England"
"E01022681",8401,3,"England"
"E01022682",29485,9,"England"
"E01022683",25401,8,"England"
"E01022684",31331,10,"England"
"E01022685",24242,8,"England"
"E01022686",29121,9,"England"
"E01022687",30994,10,"England"
"E01022688",31276,10,"England"
"E01022689",28041,9,"England"
"E01022690",17769,6,"England"
"E01022691",32319,10,"England"
"E01022693",32890,10,"England"
"E01022694",31459,10,"England"
"E01022695",24615,8,"England"
"E01022696",32253,10,"England"
"E01022697",31167,10,"England"
"E01022698",30605,10,"England"
"E01022699",27927,9,"England"
"E01022700",20503,7,"England"
"E01022701",19290,6,"England"
"E01022702",30967,10,"England"
"E01022703",25471,8,"England"
"E01022704",33348,10,"England"
"E01022705",33606,10,"England"
"E01022706",33548,10,"England"
"E01022707",33546,10,"England"
"E01022708",32366,10,"England"
"E01022709",33559,10,"England"
"E01022710",19743,6,"England"
"E01022711",11329,4,"England"
"E01022712",28820,9,"England"
"E01022713",19727,6,"England"
"E01022714",31314,10,"England"
"E01022715",22113,7,"England"
"E01022716",20208,6,"England"
"E01022717",31677,10,"England"
"E01022718",28156,9,"England"
"E01022719",29325,9,"England"
"E01022720",33286,10,"England"
"E01022721",30613,10,"England"
"E01022722",23155,7,"England"
"E01022723",15037,5,"England"
"E01022724",25459,8,"England"
"E01022725",32479,10,"England"
"E01022726",33097,10,"England"
"E01022727",30829,10,"England"
"E01022728",16313,5,"England"
"E01022729",29060,9,"England"
"E01022730",29856,9,"England"
"E01022731",30365,9,"England"
"E01022732",6360,2,"England"
"E01022733",21007,7,"England"
"E01022734",11796,4,"England"
"E01022735",24516,8,"England"
"E01022736",19833,6,"England"
"E01022737",19863,6,"England"
"E01022738",9307,3,"England"
"E01022739",5598,2,"England"
"E01022740",32467,10,"England"
"E01022741",33086,10,"England"
"E01022742",31962,10,"England"
"E01022743",31413,10,"England"
"E01022744",33393,10,"England"
"E01022745",33017,10,"England"
"E01022746",32690,10,"England"
"E01022747",31801,10,"England"
"E01022748",31653,10,"England"
"E01022749",33295,10,"England"
"E01022750",32914,10,"England"
"E01022751",32242,10,"England"
"E01022752",33654,10,"England"
"E01022753",28176,9,"England"
"E01022754",23400,7,"England"
"E01022755",26326,8,"England"
"E01022756",32460,10,"England"
"E01022757",29931,9,"England"
"E01022758",24340,8,"England"
"E01022759",30172,9,"England"
"E01022760",24413,8,"England"
"E01022761",19468,6,"England"
"E01022762",27040,9,"England"
"E01022763",32685,10,"England"
"E01022764",23050,7,"England"
"E01022765",28468,9,"England"
"E01022766",32860,10,"England"
"E01022767",31472,10,"England"
"E01022768",22596,7,"England"
"E01022769",27771,9,"England"
"E01022770",31594,10,"England"
"E01022771",33365,10,"England"
"E01022772",32675,10,"England"
"E01022773",31757,10,"England"
"E01022774",30783,10,"England"
"E01022776",33102,10,"England"
"E01022777",21398,7,"England"
"E01022778",28441,9,"England"
"E01022780",24803,8,"England"
"E01022781",15135,5,"England"
"E01022782",27375,9,"England"
"E01022783",32275,10,"England"
"E01022784",33057,10,"England"
"E01022785",32174,10,"England"
"E01022786",22500,7,"England"
"E01022787",25000,8,"England"
"E01022788",26546,8,"England"
"E01022789",30772,10,"England"
"E01022790",32887,10,"England"
"E01022791",31230,10,"England"
"E01022792",24614,8,"England"
"E01022793",32869,10,"England"
"E01022794",27878,9,"England"
"E01022795",21928,7,"England"
"E01022796",28262,9,"England"
"E01022797",19453,6,"England"
"E01022798",24930,8,"England"
"E01022799",23717,8,"England"
"E01022800",9778,3,"England"
"E01022801",6632,2,"England"
"E01022802",16698,5,"England"
"E01022803",6191,2,"England"
"E01022804",10387,4,"England"
"E01022805",12948,4,"England"
"E01022806",13349,4,"England"
"E01022807",5295,2,"England"
"E01022810",9572,3,"England"
"E01022812",21446,7,"England"
"E01022813",21739,7,"England"
"E01022814",12601,4,"England"
"E01022815",19989,6,"England"
"E01022816",13607,5,"England"
"E01022817",8145,3,"England"
"E01022818",2636,1,"England"
"E01022819",3849,2,"England"
"E01022820",4065,2,"England"
"E01022823",22375,7,"England"
"E01022825",19998,6,"England"
"E01022826",28364,9,"England"
"E01022828",20365,7,"England"
"E01022829",25511,8,"England"
"E01022830",27415,9,"England"
"E01022831",18444,6,"England"
"E01022832",14762,5,"England"
"E01022833",1945,1,"England"
"E01022834",13106,4,"England"
"E01022835",12849,4,"England"
"E01022836",27817,9,"England"
"E01022837",29006,9,"England"
"E01022838",30568,10,"England"
"E01022839",5639,2,"England"
"E01022840",6439,2,"England"
"E01022841",5759,2,"England"
"E01022842",13206,4,"England"
"E01022843",1761,1,"England"
"E01022845",11492,4,"England"
"E01022846",28449,9,"England"
"E01022847",27800,9,"England"
"E01022848",28386,9,"England"
"E01022849",31595,10,"England"
"E01022850",31885,10,"England"
"E01022851",33425,10,"England"
"E01022852",31810,10,"England"
"E01022853",32728,10,"England"
"E01022854",33476,10,"England"
"E01022855",23462,7,"England"
"E01022856",25708,8,"England"
"E01022858",18064,6,"England"
"E01022859",28359,9,"England"
"E01022860",32695,10,"England"
"E01022861",33725,10,"England"
"E01022862",26815,8,"England"
"E01022863",33712,10,"England"
"E01022864",24281,8,"England"
"E01022865",33698,10,"England"
"E01022867",30931,10,"England"
"E01022868",33641,10,"England"
"E01022869",32933,10,"England"
"E01022870",32971,10,"England"
"E01022871",25302,8,"England"
"E01022872",31917,10,"England"
"E01022874",29529,9,"England"
"E01022875",21094,7,"England"
"E01022876",32023,10,"England"
"E01022877",31940,10,"England"
"E01022878",32825,10,"England"
"E01022879",22763,7,"England"
"E01022880",20343,7,"England"
"E01022881",28240,9,"England"
"E01022882",28367,9,"England"
"E01022883",33333,10,"England"
"E01022884",31622,10,"England"
"E01022885",32990,10,"England"
"E01022887",27361,9,"England"
"E01022888",30181,9,"England"
"E01022889",20081,6,"England"
"E01022890",17348,6,"England"
"E01022891",31904,10,"England"
"E01022892",32504,10,"England"
"E01022893",30566,10,"England"
"E01022894",29459,9,"England"
"E01022895",33329,10,"England"
"E01022896",33077,10,"England"
"E01022897",33037,10,"England"
"E01022898",33491,10,"England"
"E01022899",10001,3,"England"
"E01022900",4987,2,"England"
"E01022901",6799,3,"England"
"E01022902",8513,3,"England"
"E01022903",2899,1,"England"
"E01022904",7499,3,"England"
"E01022905",887,1,"England"
"E01022906",4465,2,"England"
"E01022907",19376,6,"England"
"E01022908",9714,3,"England"
"E01022909",25383,8,"England"
"E01022910",13550,5,"England"
"E01022911",19133,6,"England"
"E01022913",3361,1,"England"
"E01022914",5056,2,"England"
"E01022915",1294,1,"England"
"E01022916",10337,4,"England"
"E01022917",3015,1,"England"
"E01022918",23162,7,"England"
"E01022919",20393,7,"England"
"E01022920",29926,9,"England"
"E01022921",32700,10,"England"
"E01022922",29020,9,"England"
"E01022924",25012,8,"England"
"E01022925",22852,7,"England"
"E01022926",27884,9,"England"
"E01022927",18001,6,"England"
"E01022928",32472,10,"England"
"E01022929",22434,7,"England"
"E01022930",26675,8,"England"
"E01022931",30179,9,"England"
"E01022933",1263,1,"England"
"E01022934",4197,2,"England"
"E01022935",23260,7,"England"
"E01022936",10396,4,"England"
"E01022937",13750,5,"England"
"E01022938",21214,7,"England"
"E01022939",17560,6,"England"
"E01022940",19235,6,"England"
"E01022941",19724,6,"England"
"E01022942",3742,2,"England"
"E01022943",31577,10,"England"
"E01022944",26053,8,"England"
"E01022945",22326,7,"England"
"E01022946",20071,6,"England"
"E01022947",30035,9,"England"
"E01022948",27020,9,"England"
"E01022949",4016,2,"England"
"E01022950",29773,9,"England"
"E01022951",29665,9,"England"
"E01022952",27942,9,"England"
"E01022954",31097,10,"England"
"E01022955",27367,9,"England"
"E01022956",17686,6,"England"
"E01022957",13763,5,"England"
"E01022958",25170,8,"England"
"E01022959",8517,3,"England"
"E01022960",14371,5,"England"
"E01022961",18266,6,"England"
"E01022962",24199,8,"England"
"E01022963",22672,7,"England"
"E01022964",5835,2,"England"
"E01022965",5939,2,"England"
"E01022966",3893,2,"England"
"E01022967",411,1,"England"
"E01022968",3128,1,"England"
"E01022969",2985,1,"England"
"E01022970",3486,2,"England"
"E01022971",31426,10,"England"
"E01022972",30848,10,"England"
"E01022973",11402,4,"England"
"E01022974",31433,10,"England"
"E01022975",23445,7,"England"
"E01022976",10323,4,"England"
"E01022977",30716,10,"England"
"E01022978",28541,9,"England"
"E01022979",21610,7,"England"
"E01022980",20737,7,"England"
"E01022981",32408,10,"England"
"E01022982",29552,9,"England"
"E01022983",29661,9,"England"
"E01022984",25461,8,"England"
"E01022985",27851,9,"England"
"E01022986",28119,9,"England"
"E01022987",32006,10,"England"
"E01022988",9937,3,"England"
"E01022989",26194,8,"England"
"E01022990",25412,8,"England"
"E01022991",27560,9,"England"
"E01022992",25226,8,"England"
"E01022993",14477,5,"England"
"E01022994",28492,9,"England"
"E01022995",27855,9,"England"
"E01022996",14897,5,"England"
"E01022997",21675,7,"England"
"E01022998",29946,9,"England"
"E01022999",14358,5,"England"
"E01023000",27494,9,"England"
"E01023001",26349,8,"England"
"E01023002",20423,7,"England"
"E01023003",28984,9,"England"
"E01023004",25548,8,"England"
"E01023005",33027,10,"England"
"E01023006",2843,1,"England"
"E01023007",18680,6,"England"
"E01023008",21883,7,"England"
"E01023009",31592,10,"England"
"E01023010",12280,4,"England"
"E01023011",16380,5,"England"
"E01023012",24166,8,"England"
"E01023013",20499,7,"England"
"E01023014",22504,7,"England"
"E01023015",17545,6,"England"
"E01023016",29654,9,"England"
"E01023017",16284,5,"England"
"E01023018",6855,3,"England"
"E01023019",14603,5,"England"
"E01023020",29638,9,"England"
"E01023021",30831,10,"England"
"E01023022",13764,5,"England"
"E01023023",17622,6,"England"
"E01023024",30497,10,"England"
"E01023025",22166,7,"England"
"E01023026",19231,6,"England"
"E01023027",17135,6,"England"
"E01023028",16268,5,"England"
"E01023029",2828,1,"England"
"E01023030",20696,7,"England"
"E01023031",19467,6,"England"
"E01023032",19000,6,"England"
"E01023033",10211,4,"England"
"E01023034",22534,7,"England"
"E01023035",27621,9,"England"
"E01023036",29492,9,"England"
"E01023037",9167,3,"England"
"E01023038",32509,10,"England"
"E01023039",22111,7,"England"
"E01023040",31124,10,"England"
"E01023041",30596,10,"England"
"E01023042",17790,6,"England"
"E01023043",31430,10,"England"
"E01023044",33157,10,"England"
"E01023045",29279,9,"England"
"E01023046",19882,6,"England"
"E01023047",28780,9,"England"
"E01023048",26663,8,"England"
"E01023049",25320,8,"England"
"E01023050",23424,7,"England"
"E01023051",26976,8,"England"
"E01023052",31336,10,"England"
"E01023053",31072,10,"England"
"E01023054",22311,7,"England"
"E01023055",6984,3,"England"
"E01023056",22713,7,"England"
"E01023057",19661,6,"England"
"E01023058",6689,2,"England"
"E01023059",28779,9,"England"
"E01023060",30185,9,"England"
"E01023061",14303,5,"England"
"E01023062",29991,9,"England"
"E01023063",20545,7,"England"
"E01023064",25945,8,"England"
"E01023065",16900,6,"England"
"E01023066",28105,9,"England"
"E01023067",30858,10,"England"
"E01023068",13632,5,"England"
"E01023069",26086,8,"England"
"E01023070",16917,6,"England"
"E01023071",21280,7,"England"
"E01023072",29618,9,"England"
"E01023073",32155,10,"England"
